#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2025-04-15-06-20-08
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	ip_proto
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]	count
1744698041.167224	CpLNge4HcLD4ASUy1b	REDACTED_IP	49763	REDACTED_IP	9998	tcp	-	0.000006	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167223	CmmlYd17MFH1m5IKvl	REDACTED_IP	49763	REDACTED_IP	5907	tcp	-	0.000007	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167403	Crf3zJpH8zwjrlLM5	REDACTED_IP	49763	REDACTED_IP	44442	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167403	C7JZDpa8MNHOyKf2	REDACTED_IP	49763	REDACTED_IP	7512	tcp	-	0.000010	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167403	CMUwYn3BCSKqkQ3Ikg	REDACTED_IP	49763	REDACTED_IP	8654	tcp	-	0.000010	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167403	CsLaLW3OZupnwGBywl	REDACTED_IP	49763	REDACTED_IP	9618	tcp	-	0.000011	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167403	CoH7XF4wRmfrAYM54a	REDACTED_IP	49763	REDACTED_IP	5800	tcp	-	0.000012	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167403	CbDh2e2MORG4rT6xW4	REDACTED_IP	49763	REDACTED_IP	9207	tcp	-	0.000012	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167403	CWH8Hs3OKGcHGCdQ9f	REDACTED_IP	49763	REDACTED_IP	13782	tcp	-	0.000013	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167403	CD54G63PF7Kfda9BI3	REDACTED_IP	49763	REDACTED_IP	32	tcp	-	0.000013	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167417	CHatVI3vwllAmfvqd9	REDACTED_IP	49763	REDACTED_IP	2013	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167417	CQOtrc4U7cKnuuZR8a	REDACTED_IP	49763	REDACTED_IP	2383	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167572	CJcLJP2Kx8AkDqscfb	REDACTED_IP	49763	REDACTED_IP	49163	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167572	CmCaP1ZI2fVwlBL84	REDACTED_IP	49763	REDACTED_IP	3301	tcp	-	0.000016	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167572	CEcBXw3vEUkESqln4b	REDACTED_IP	49763	REDACTED_IP	1233	tcp	-	0.000017	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167572	CqQbT7k7DwPJjOYdd	REDACTED_IP	49763	REDACTED_IP	2920	tcp	-	0.000018	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167572	Cfchig8hb8VBMX68k	REDACTED_IP	49763	REDACTED_IP	255	tcp	-	0.000019	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167572	CpB2Zy3dTYRhSwGHgl	REDACTED_IP	49763	REDACTED_IP	2608	tcp	-	0.000019	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167572	COjmGQ2X3XwtAI3NRf	REDACTED_IP	49763	REDACTED_IP	1998	tcp	-	0.000020	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167572	CGLuYe1rkuSYVoW7y2	REDACTED_IP	49763	REDACTED_IP	6156	tcp	-	0.000021	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167594	CohMuT19GZhU9B443h	REDACTED_IP	49763	REDACTED_IP	2381	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167594	CtE9dc4MvJhYmYXPHj	REDACTED_IP	49763	REDACTED_IP	1244	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167788	CIs8WZ1pzvFHAcORgj	REDACTED_IP	49763	REDACTED_IP	1152	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167788	CtvVEo4SysSzXYIHG2	REDACTED_IP	49763	REDACTED_IP	1500	tcp	-	0.000013	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167788	CImxuaMJEr08nXs05	REDACTED_IP	49763	REDACTED_IP	1494	tcp	-	0.000014	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167788	Cl3aWn4NLmdMZLc4qi	REDACTED_IP	49763	REDACTED_IP	55555	tcp	-	0.000015	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167788	CBEXqiBos12KN0q37	REDACTED_IP	49763	REDACTED_IP	2004	tcp	-	0.000016	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167788	ClCZtx4QKroWhGZZAd	REDACTED_IP	49763	REDACTED_IP	5550	tcp	-	0.000017	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167788	CuU3WV1mMdSw9jFXFc	REDACTED_IP	49763	REDACTED_IP	1011	tcp	-	0.000018	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167788	CZ7xYZ1H8MftTGBGY1	REDACTED_IP	49763	REDACTED_IP	4005	tcp	-	0.000019	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167807	CPGjUm4Uh1QgHUrze6	REDACTED_IP	49763	REDACTED_IP	7496	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168042	CKnCHN3AWNHSsCPi3k	REDACTED_IP	49763	REDACTED_IP	40911	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168042	CvprXo4o18JrCNiCz5	REDACTED_IP	49763	REDACTED_IP	1092	tcp	-	0.000080	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168042	Crc5iy1Co5WLiRdURd	REDACTED_IP	49763	REDACTED_IP	4	tcp	-	0.000081	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168127	Cr9zLkGxIuEkr6V6	REDACTED_IP	49763	REDACTED_IP	1095	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168127	C0eDda4K1krBC7Lwf	REDACTED_IP	49763	REDACTED_IP	2106	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168127	C1n4nL2yWoMyUGEB0f	REDACTED_IP	49763	REDACTED_IP	9593	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168127	Cf5gov2OKQmexg8nc1	REDACTED_IP	49763	REDACTED_IP	32776	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168345	CTxaMM3sNXP0lnnYX	REDACTED_IP	49763	REDACTED_IP	7001	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168345	C2kECe4j4Gyn7Zdsp2	REDACTED_IP	49763	REDACTED_IP	1091	tcp	-	0.000037	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168345	CYFcqX1NPxmlGQiHgg	REDACTED_IP	49763	REDACTED_IP	4444	tcp	-	0.000039	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168345	CxxebzTP8Yjb57cg6	REDACTED_IP	49763	REDACTED_IP	161	tcp	-	0.000040	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168345	CVcGOu1pAvBpw3gIEb	REDACTED_IP	49763	REDACTED_IP	1165	tcp	-	0.000041	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168345	CWXoBs2MFAi22Y08be	REDACTED_IP	49763	REDACTED_IP	52869	tcp	-	0.000041	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168345	Cm7AFg4J6eNybUHrD8	REDACTED_IP	49763	REDACTED_IP	1556	tcp	-	0.000042	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168345	CZmggxF7WhEowZUx6	REDACTED_IP	49763	REDACTED_IP	5952	tcp	-	0.000043	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168393	CHmAK11f5HkQfp8FP7	REDACTED_IP	49763	REDACTED_IP	57797	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168393	CBvvJW1BlEuNvuRcZi	REDACTED_IP	49763	REDACTED_IP	5718	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168393	C92EZb422d6ENssKrh	REDACTED_IP	49763	REDACTED_IP	1048	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168393	CSVqCk1lAVlTvVX2x6	REDACTED_IP	49763	REDACTED_IP	1043	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168393	CATbMc2Nj5TcceQvFb	REDACTED_IP	49763	REDACTED_IP	1151	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168393	CJF94vwf6OyUHUEP	REDACTED_IP	49763	REDACTED_IP	62078	tcp	-	0.000005	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168393	CzoAxWPV36U1htPga	REDACTED_IP	49763	REDACTED_IP	2701	tcp	-	0.000006	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168393	CPpwPs4w1Sz1ByFpJ1	REDACTED_IP	49763	REDACTED_IP	1130	tcp	-	0.000011	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168406	Cl0oYc2vShRl2dBK2e	REDACTED_IP	49763	REDACTED_IP	9010	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168406	CYy5p9moSHTrqHmG8	REDACTED_IP	49763	REDACTED_IP	5998	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168406	CuqUnD12O6k3881gof	REDACTED_IP	49763	REDACTED_IP	6006	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168409	CdLVkd3HyooHIxmr2	REDACTED_IP	49763	REDACTED_IP	1089	tcp	-	0.000229	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168647	CTt6K02skZrs23aXRf	REDACTED_IP	49763	REDACTED_IP	8899	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168647	C5NsyJ1gBNXhZBev7j	REDACTED_IP	49763	REDACTED_IP	1533	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168647	CBKwGAFo0L9mmyk2j	REDACTED_IP	49763	REDACTED_IP	34573	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168647	CGaLlT2ADRxiCkNL7l	REDACTED_IP	49763	REDACTED_IP	34571	tcp	-	0.000005	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168647	CwsdFA1IOLqC72Nf2j	REDACTED_IP	49763	REDACTED_IP	1352	tcp	-	0.000006	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168647	Cjn96B3wN788NiDha8	REDACTED_IP	49763	REDACTED_IP	2998	tcp	-	0.000007	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168647	CL79oF2iz9F5oM5Nu4	REDACTED_IP	49763	REDACTED_IP	6101	tcp	-	0.000007	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168647	CTrME4v3Fs9WxI9kh	REDACTED_IP	49763	REDACTED_IP	1839	tcp	-	0.000008	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168660	CLyoJNiKesCXUTM6j	REDACTED_IP	49763	REDACTED_IP	1700	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168660	C5ukQGjXFCX2mvIaf	REDACTED_IP	49763	REDACTED_IP	1032	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168660	CiIPkC49RjIVPsk4c9	REDACTED_IP	49763	REDACTED_IP	1236	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168660	C9SY1W232g2XlJH2I	REDACTED_IP	49763	REDACTED_IP	6566	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168660	C7B2Yu17gLmvyODajl	REDACTED_IP	49763	REDACTED_IP	4000	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168660	CBa1GslTUZ7r3Xkx2	REDACTED_IP	49763	REDACTED_IP	144	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168660	CwV2b83ugadihpjtna	REDACTED_IP	49763	REDACTED_IP	49161	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168816	Cfa7MS2R6y8TzF465d	REDACTED_IP	49763	REDACTED_IP	10180	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168816	C8J54344fJsn5R7V76	REDACTED_IP	49763	REDACTED_IP	1072	tcp	-	0.000006	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168816	CxrCjgOllS90okVFc	REDACTED_IP	49763	REDACTED_IP	3766	tcp	-	0.000007	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168816	CMkbNm4cC9KRCEZWLf	REDACTED_IP	49763	REDACTED_IP	555	tcp	-	0.000008	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168816	CJJnsy4QTahopxGqDa	REDACTED_IP	49763	REDACTED_IP	389	tcp	-	0.000008	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168816	CKw0Lg4yEDNtrpR7s6	REDACTED_IP	49763	REDACTED_IP	6667	tcp	-	0.000009	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168816	CuPtlk4holbfBLThNh	REDACTED_IP	49763	REDACTED_IP	911	tcp	-	0.000010	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.168816	CG68Ko1pLrG146B45	REDACTED_IP	49763	REDACTED_IP	7999	tcp	-	0.000011	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169117	CxOpo11h5ng058plqa	REDACTED_IP	49763	REDACTED_IP	2718	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169117	Cd5v2z2bUOeTGjzhd4	REDACTED_IP	49763	REDACTED_IP	9500	tcp	-	0.000017	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169117	CgZpPL22QcnDi1boL7	REDACTED_IP	49763	REDACTED_IP	1914	tcp	-	0.000017	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169117	ClIZOM1wQOkPQxJdlk	REDACTED_IP	49763	REDACTED_IP	3322	tcp	-	0.000018	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169117	CTb5Sp3eSjep2UU0Y3	REDACTED_IP	49763	REDACTED_IP	8081	tcp	-	0.000019	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169117	CW4Jxt2tXR5hmM4Wvi	REDACTED_IP	49763	REDACTED_IP	9110	tcp	-	0.000020	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169117	C6Pb8i1RsBV1ameqyl	REDACTED_IP	49763	REDACTED_IP	1455	tcp	-	0.000020	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169141	CqL5Rs4Ar5vokfGLYa	REDACTED_IP	49763	REDACTED_IP	1234	tcp	-	0.000180	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169335	CwLiTE4ObSlCnzOYzl	REDACTED_IP	49763	REDACTED_IP	2144	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169335	ClT5wY1MjrGscm6AJ4	REDACTED_IP	49763	REDACTED_IP	280	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169335	C7cWH545jlxCCN2nKb	REDACTED_IP	49763	REDACTED_IP	1108	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169335	CvNdyAEqDIylg6t25	REDACTED_IP	49763	REDACTED_IP	1029	tcp	-	0.000005	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169335	CPufFx1FhTrXcFZ1zi	REDACTED_IP	49763	REDACTED_IP	4001	tcp	-	0.000006	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169335	CQBD9k15nSPHNOtFJ1	REDACTED_IP	49763	REDACTED_IP	8443	tcp	-	0.000007	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169335	CNuueMgzAGo98BKc3	REDACTED_IP	49763	REDACTED_IP	1026	tcp	-	0.000007	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169335	Cf4ryHqjJ96cQXF33	REDACTED_IP	49763	REDACTED_IP	9220	tcp	-	0.000008	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169344	CU75YE3eBCaBT2GjF7	REDACTED_IP	49763	REDACTED_IP	21571	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169344	CXWyCJHGpYPeM9jol	REDACTED_IP	49763	REDACTED_IP	5440	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169344	CEtTxj4lS7yQ3Cm6Qi	REDACTED_IP	49763	REDACTED_IP	902	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169344	COd82B1VRqV1SuTpTd	REDACTED_IP	49763	REDACTED_IP	15003	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169344	C6r3wTxEF8ns1hB86	REDACTED_IP	49763	REDACTED_IP	3003	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169344	CR6GSn2J3kNTjmpT7e	REDACTED_IP	49763	REDACTED_IP	37	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169344	CdWb2L23bE3w8CKxbj	REDACTED_IP	49763	REDACTED_IP	1001	tcp	-	0.000005	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169591	Cgpdqd38gaQy1VQA9l	REDACTED_IP	49763	REDACTED_IP	1079	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169591	CWbilN3tVXqmhS8MMc	REDACTED_IP	49763	REDACTED_IP	1060	tcp	-	0.000011	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169591	Ca89vi42DPgidC6gA8	REDACTED_IP	49763	REDACTED_IP	6666	tcp	-	0.000012	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169591	C7PdFl2pwh4xI8S5xd	REDACTED_IP	49763	REDACTED_IP	8192	tcp	-	0.000012	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169591	Co4Zjt2AfdspsuPrr9	REDACTED_IP	49763	REDACTED_IP	416	tcp	-	0.000013	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169591	Cp8TUj4h06D7tKZVG2	REDACTED_IP	49763	REDACTED_IP	3945	tcp	-	0.000013	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169591	C5Fbpv2dyY5LAb0Mwi	REDACTED_IP	49763	REDACTED_IP	2710	tcp	-	0.000014	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169591	CbZZXW1sjmtllp4GPk	REDACTED_IP	49763	REDACTED_IP	2605	tcp	-	0.000015	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169611	CPyBI6QO9Ue3znexj	REDACTED_IP	49763	REDACTED_IP	1433	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169611	CdaEDDd6faLxCXLkk	REDACTED_IP	49763	REDACTED_IP	1106	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169611	CEE5251Wsfp2BqM3Jh	REDACTED_IP	49763	REDACTED_IP	1186	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169611	C4Wmjp1KeiNBZa9Oj7	REDACTED_IP	49763	REDACTED_IP	2119	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169611	CTwXp12vKtrU8dl4F5	REDACTED_IP	49763	REDACTED_IP	11111	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.169611	CbEH4o1lJGSqWqTIlc	REDACTED_IP	49763	REDACTED_IP	6002	tcp	-	0.000005	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6

#close	2025-04-15-06-33-25
